20-Nov-2008 01:35:02,20-Nov-2008 01:35:41,35,1
20-Nov-2008 01:35:11,20-Nov-2008 01:35:13,16,1
20-Nov-2008 01:35:27,20-Nov-2008 01:35:28,16,1
20-Nov-2008 01:35:46,20-Nov-2008 09:34:44,35,1
20-Nov-2008 01:36:18,20-Nov-2008 01:36:20,16,1
20-Nov-2008 01:38:11,20-Nov-2008 08:48:22,29,1
20-Nov-2008 01:39:31,20-Nov-2008 01:39:46,5,1
20-Nov-2008 01:39:49,20-Nov-2008 01:39:51,5,1
20-Nov-2008 01:41:42,20-Nov-2008 01:41:44,5,1
20-Nov-2008 01:41:44,20-Nov-2008 01:41:46,5,1
20-Nov-2008 01:43:06,20-Nov-2008 01:43:08,5,1
20-Nov-2008 01:43:12,20-Nov-2008 01:43:13,5,1
20-Nov-2008 01:44:01,20-Nov-2008 01:44:52,5,1
20-Nov-2008 01:44:52,20-Nov-2008 01:44:53,5,1
20-Nov-2008 01:46:28,20-Nov-2008 01:46:30,5,1
20-Nov-2008 01:46:31,20-Nov-2008 01:46:32,5,1
20-Nov-2008 01:46:34,20-Nov-2008 01:46:35,5,1
20-Nov-2008 01:46:37,20-Nov-2008 01:46:39,5,1
20-Nov-2008 01:46:43,20-Nov-2008 01:46:45,5,1
20-Nov-2008 01:46:47,20-Nov-2008 01:46:48,5,1
20-Nov-2008 01:46:54,20-Nov-2008 01:46:56,5,1
20-Nov-2008 01:48:40,20-Nov-2008 01:48:41,5,1
20-Nov-2008 01:49:26,20-Nov-2008 01:49:28,5,1
20-Nov-2008 01:49:29,20-Nov-2008 01:49:30,5,1
20-Nov-2008 01:49:33,20-Nov-2008 01:49:58,5,1
20-Nov-2008 01:50:17,20-Nov-2008 01:50:18,5,1
20-Nov-2008 01:50:23,20-Nov-2008 01:50:25,5,1
20-Nov-2008 01:50:26,20-Nov-2008 01:50:27,5,1
20-Nov-2008 01:50:30,20-Nov-2008 01:50:31,5,1
20-Nov-2008 01:51:14,20-Nov-2008 01:51:15,5,1
20-Nov-2008 01:51:47,20-Nov-2008 01:51:49,5,1
20-Nov-2008 01:51:52,20-Nov-2008 01:51:54,5,1
20-Nov-2008 01:51:55,20-Nov-2008 01:51:56,5,1
20-Nov-2008 01:51:59,20-Nov-2008 01:52:00,5,1
20-Nov-2008 01:52:02,20-Nov-2008 01:52:05,5,1
20-Nov-2008 01:52:07,20-Nov-2008 01:52:09,5,1
20-Nov-2008 01:52:11,20-Nov-2008 01:52:13,5,1
20-Nov-2008 01:52:14,20-Nov-2008 01:52:15,5,1
20-Nov-2008 01:52:18,20-Nov-2008 01:52:22,5,1
20-Nov-2008 01:52:24,20-Nov-2008 01:52:26,5,1
20-Nov-2008 01:52:28,20-Nov-2008 01:52:30,5,1
20-Nov-2008 01:52:33,20-Nov-2008 01:52:35,5,1
20-Nov-2008 01:52:37,20-Nov-2008 01:52:39,5,1
20-Nov-2008 01:52:41,20-Nov-2008 01:52:44,5,1
20-Nov-2008 01:52:45,20-Nov-2008 01:52:46,5,1
20-Nov-2008 01:52:57,20-Nov-2008 01:52:59,5,1
20-Nov-2008 01:53:51,20-Nov-2008 01:55:09,5,1
20-Nov-2008 01:55:10,20-Nov-2008 01:55:11,5,1
20-Nov-2008 01:55:12,20-Nov-2008 01:55:13,5,1
20-Nov-2008 01:55:15,20-Nov-2008 01:55:16,5,1
20-Nov-2008 01:55:18,20-Nov-2008 01:55:20,5,1
20-Nov-2008 01:55:28,20-Nov-2008 01:55:31,5,1
20-Nov-2008 01:55:32,20-Nov-2008 01:55:33,5,1
20-Nov-2008 01:55:37,20-Nov-2008 01:55:39,5,1
20-Nov-2008 01:55:41,20-Nov-2008 01:55:42,5,1
20-Nov-2008 01:55:46,20-Nov-2008 01:55:48,5,1
20-Nov-2008 01:55:51,20-Nov-2008 01:55:52,5,1
20-Nov-2008 01:55:54,20-Nov-2008 01:55:55,5,1
20-Nov-2008 01:56:34,20-Nov-2008 01:56:36,5,1
20-Nov-2008 01:57:34,20-Nov-2008 01:57:37,5,1
20-Nov-2008 01:57:37,20-Nov-2008 01:57:39,5,1
20-Nov-2008 01:57:40,20-Nov-2008 01:57:41,5,1
20-Nov-2008 01:57:43,20-Nov-2008 01:57:45,5,1
20-Nov-2008 01:57:47,20-Nov-2008 01:57:49,5,1
20-Nov-2008 01:57:50,20-Nov-2008 01:57:52,5,1
20-Nov-2008 01:57:53,20-Nov-2008 01:57:54,5,1
20-Nov-2008 01:58:13,20-Nov-2008 01:58:14,5,1
20-Nov-2008 01:58:15,20-Nov-2008 01:58:16,5,1
20-Nov-2008 01:58:18,20-Nov-2008 01:58:20,5,1
20-Nov-2008 01:58:20,20-Nov-2008 01:58:22,5,1
20-Nov-2008 01:58:22,20-Nov-2008 01:58:24,5,1
20-Nov-2008 02:00:05,20-Nov-2008 02:00:06,5,1
20-Nov-2008 02:00:47,20-Nov-2008 02:00:48,5,1
20-Nov-2008 02:00:49,20-Nov-2008 02:00:50,5,1
20-Nov-2008 02:01:19,20-Nov-2008 02:01:20,5,1
20-Nov-2008 02:08:22,20-Nov-2008 02:08:23,5,1
20-Nov-2008 02:08:58,20-Nov-2008 02:09:00,5,1
20-Nov-2008 02:09:00,20-Nov-2008 02:09:02,5,1
20-Nov-2008 02:09:04,20-Nov-2008 02:09:05,5,1
20-Nov-2008 02:09:29,20-Nov-2008 02:09:41,5,1
20-Nov-2008 02:09:44,20-Nov-2008 02:09:46,5,1
20-Nov-2008 02:09:47,20-Nov-2008 02:09:48,5,1
20-Nov-2008 02:09:50,20-Nov-2008 02:09:52,5,1
20-Nov-2008 02:09:54,20-Nov-2008 02:09:55,5,1
20-Nov-2008 02:09:57,20-Nov-2008 02:09:59,5,1
20-Nov-2008 02:10:01,20-Nov-2008 02:10:05,5,1
20-Nov-2008 02:10:07,20-Nov-2008 02:10:08,5,1
20-Nov-2008 02:10:10,20-Nov-2008 02:10:12,5,1
20-Nov-2008 02:10:18,20-Nov-2008 02:10:20,5,1
20-Nov-2008 02:10:21,20-Nov-2008 02:10:23,5,1
20-Nov-2008 02:10:23,20-Nov-2008 02:10:25,5,1
20-Nov-2008 02:10:57,20-Nov-2008 02:10:59,5,1
20-Nov-2008 02:11:26,20-Nov-2008 02:11:28,5,1
20-Nov-2008 02:11:30,20-Nov-2008 02:11:47,5,1
20-Nov-2008 02:11:50,20-Nov-2008 02:11:52,5,1
20-Nov-2008 02:11:52,20-Nov-2008 02:11:54,5,1
20-Nov-2008 02:12:17,20-Nov-2008 02:12:18,5,1
20-Nov-2008 02:12:48,20-Nov-2008 02:12:50,5,1
20-Nov-2008 02:12:52,20-Nov-2008 02:12:53,5,1
20-Nov-2008 02:12:53,20-Nov-2008 02:12:55,5,1
20-Nov-2008 02:12:55,20-Nov-2008 02:12:57,5,1
20-Nov-2008 02:12:57,20-Nov-2008 02:12:59,5,1
20-Nov-2008 02:12:59,20-Nov-2008 02:13:01,5,1
20-Nov-2008 02:13:03,20-Nov-2008 02:13:05,5,1
20-Nov-2008 02:13:05,20-Nov-2008 02:13:06,5,1
20-Nov-2008 02:13:07,20-Nov-2008 02:13:08,5,1
20-Nov-2008 02:13:09,20-Nov-2008 02:13:10,5,1
20-Nov-2008 02:13:12,20-Nov-2008 02:13:14,5,1
20-Nov-2008 02:13:15,20-Nov-2008 02:13:16,5,1
20-Nov-2008 02:13:18,20-Nov-2008 02:13:19,5,1
20-Nov-2008 02:13:19,20-Nov-2008 02:13:21,5,1
20-Nov-2008 02:13:31,20-Nov-2008 02:13:32,5,1
20-Nov-2008 02:13:33,20-Nov-2008 02:13:34,5,1
20-Nov-2008 02:13:38,20-Nov-2008 02:13:40,5,1
20-Nov-2008 02:13:53,20-Nov-2008 02:17:50,5,1
20-Nov-2008 02:17:54,20-Nov-2008 02:17:59,5,1
20-Nov-2008 02:18:00,20-Nov-2008 02:18:01,5,1
20-Nov-2008 02:18:02,20-Nov-2008 02:18:03,5,1
20-Nov-2008 02:18:05,20-Nov-2008 02:19:06,5,1
20-Nov-2008 02:19:06,20-Nov-2008 02:19:08,5,1
20-Nov-2008 02:19:34,20-Nov-2008 02:19:36,5,1
20-Nov-2008 02:19:36,20-Nov-2008 02:23:52,5,1
20-Nov-2008 02:23:53,20-Nov-2008 02:23:54,5,1
20-Nov-2008 02:24:33,20-Nov-2008 02:24:34,5,1
20-Nov-2008 02:25:05,20-Nov-2008 02:25:06,5,1
20-Nov-2008 02:25:08,20-Nov-2008 02:25:11,5,1
20-Nov-2008 02:25:13,20-Nov-2008 02:25:15,5,1
20-Nov-2008 02:25:16,20-Nov-2008 02:25:17,5,1
20-Nov-2008 02:25:39,20-Nov-2008 02:29:11,5,1
20-Nov-2008 02:29:26,20-Nov-2008 02:29:27,5,1
20-Nov-2008 02:29:39,20-Nov-2008 02:29:40,5,1
20-Nov-2008 02:29:54,20-Nov-2008 02:29:55,5,1
20-Nov-2008 02:29:59,20-Nov-2008 02:30:01,5,1
20-Nov-2008 02:30:36,20-Nov-2008 02:30:38,5,1
20-Nov-2008 02:30:39,20-Nov-2008 02:30:40,5,1
20-Nov-2008 02:30:42,20-Nov-2008 02:30:43,5,1
20-Nov-2008 02:30:48,20-Nov-2008 02:30:49,5,1
20-Nov-2008 02:30:52,20-Nov-2008 02:30:53,5,1
20-Nov-2008 02:30:55,20-Nov-2008 02:30:56,5,1
20-Nov-2008 02:30:57,20-Nov-2008 02:30:58,5,1
20-Nov-2008 02:31:00,20-Nov-2008 02:31:02,5,1
20-Nov-2008 02:31:01,20-Nov-2008 02:31:02,5,1
20-Nov-2008 02:31:04,20-Nov-2008 02:31:06,5,1
20-Nov-2008 02:31:08,20-Nov-2008 02:31:11,5,1
20-Nov-2008 02:31:13,20-Nov-2008 02:31:15,5,1
20-Nov-2008 02:31:15,20-Nov-2008 02:31:17,5,1
20-Nov-2008 02:31:17,20-Nov-2008 02:31:19,5,1
20-Nov-2008 02:31:21,20-Nov-2008 02:31:22,5,1
20-Nov-2008 02:32:27,20-Nov-2008 02:33:49,5,1
20-Nov-2008 02:33:51,20-Nov-2008 02:33:53,5,1
20-Nov-2008 02:33:54,20-Nov-2008 02:33:56,5,1
20-Nov-2008 02:33:57,20-Nov-2008 02:33:58,5,1
20-Nov-2008 02:33:59,20-Nov-2008 02:34:00,5,1
20-Nov-2008 02:34:01,20-Nov-2008 02:34:02,5,1
20-Nov-2008 02:34:04,20-Nov-2008 02:34:06,5,1
20-Nov-2008 02:34:06,20-Nov-2008 02:34:07,5,1
20-Nov-2008 02:34:09,20-Nov-2008 02:34:22,5,1
20-Nov-2008 02:34:24,20-Nov-2008 02:34:26,5,1
20-Nov-2008 02:34:32,20-Nov-2008 02:34:33,5,1
20-Nov-2008 02:34:33,20-Nov-2008 02:34:35,5,1
20-Nov-2008 02:34:35,20-Nov-2008 02:34:37,5,1
20-Nov-2008 02:34:54,20-Nov-2008 02:35:03,5,1
20-Nov-2008 02:35:06,20-Nov-2008 02:35:07,5,1
20-Nov-2008 02:36:54,20-Nov-2008 02:36:56,5,1
20-Nov-2008 02:37:35,20-Nov-2008 02:37:37,5,1
20-Nov-2008 02:37:41,20-Nov-2008 02:37:43,5,1
20-Nov-2008 02:37:44,20-Nov-2008 02:37:46,5,1
20-Nov-2008 02:37:47,20-Nov-2008 02:37:48,5,1
20-Nov-2008 02:38:04,20-Nov-2008 02:38:05,5,1
20-Nov-2008 02:38:12,20-Nov-2008 02:38:14,5,1
20-Nov-2008 02:38:21,20-Nov-2008 02:38:23,5,1
20-Nov-2008 02:38:25,20-Nov-2008 02:38:27,5,1
20-Nov-2008 02:38:28,20-Nov-2008 02:38:29,5,1
20-Nov-2008 02:38:37,20-Nov-2008 02:38:38,5,1
20-Nov-2008 02:38:40,20-Nov-2008 02:38:44,5,1
20-Nov-2008 02:38:44,20-Nov-2008 02:38:46,5,1
20-Nov-2008 02:38:46,20-Nov-2008 02:38:47,5,1
20-Nov-2008 02:38:47,20-Nov-2008 02:38:49,5,1
20-Nov-2008 02:38:50,20-Nov-2008 02:38:51,5,1
20-Nov-2008 02:38:53,20-Nov-2008 02:38:55,5,1
20-Nov-2008 02:38:56,20-Nov-2008 02:38:57,5,1
20-Nov-2008 02:38:59,20-Nov-2008 02:39:00,5,1
20-Nov-2008 02:39:01,20-Nov-2008 02:39:02,5,1
20-Nov-2008 02:39:06,20-Nov-2008 02:39:06,5,1
20-Nov-2008 02:39:10,20-Nov-2008 02:39:12,5,1
20-Nov-2008 02:39:13,20-Nov-2008 02:39:15,5,1
20-Nov-2008 02:39:14,20-Nov-2008 02:39:15,5,1
20-Nov-2008 02:39:21,20-Nov-2008 02:39:23,5,1
20-Nov-2008 02:39:23,20-Nov-2008 02:39:25,5,1
20-Nov-2008 02:39:26,20-Nov-2008 02:39:28,5,1
20-Nov-2008 02:39:30,20-Nov-2008 02:39:32,5,1
20-Nov-2008 02:39:34,20-Nov-2008 02:39:36,5,1
20-Nov-2008 02:39:36,20-Nov-2008 02:39:38,5,1
20-Nov-2008 02:39:40,20-Nov-2008 02:39:41,5,1
20-Nov-2008 02:39:43,20-Nov-2008 02:39:45,5,1
20-Nov-2008 02:39:45,20-Nov-2008 02:39:47,5,1
20-Nov-2008 02:39:49,20-Nov-2008 02:39:50,5,1
20-Nov-2008 02:39:51,20-Nov-2008 02:39:52,5,1
20-Nov-2008 02:39:53,20-Nov-2008 02:39:54,5,1
20-Nov-2008 02:39:55,20-Nov-2008 02:39:56,5,1
20-Nov-2008 02:39:56,20-Nov-2008 02:39:58,5,1
20-Nov-2008 02:39:58,20-Nov-2008 02:40:00,5,1
20-Nov-2008 02:40:02,20-Nov-2008 02:40:05,5,1
20-Nov-2008 02:40:05,20-Nov-2008 02:40:07,5,1
20-Nov-2008 02:40:07,20-Nov-2008 02:40:09,5,1
20-Nov-2008 02:40:09,20-Nov-2008 02:40:11,5,1
20-Nov-2008 02:40:15,20-Nov-2008 02:40:16,5,1
20-Nov-2008 02:40:15,20-Nov-2008 02:40:16,5,1
20-Nov-2008 02:40:25,20-Nov-2008 02:40:26,5,1
20-Nov-2008 02:40:29,20-Nov-2008 02:40:35,5,1
20-Nov-2008 02:40:35,20-Nov-2008 02:40:37,5,1
20-Nov-2008 02:40:37,20-Nov-2008 02:40:39,5,1
20-Nov-2008 02:40:42,20-Nov-2008 02:40:44,5,1
20-Nov-2008 02:40:46,20-Nov-2008 02:40:48,5,1
20-Nov-2008 02:40:48,20-Nov-2008 02:40:50,5,1
20-Nov-2008 02:40:59,20-Nov-2008 02:41:16,5,1
20-Nov-2008 02:41:30,20-Nov-2008 02:41:31,5,1
20-Nov-2008 02:41:33,20-Nov-2008 02:41:34,5,1
20-Nov-2008 02:41:38,20-Nov-2008 02:41:40,5,1
20-Nov-2008 02:41:44,20-Nov-2008 02:41:45,5,1
20-Nov-2008 03:16:25,20-Nov-2008 03:16:26,5,1
20-Nov-2008 03:16:26,20-Nov-2008 03:16:28,5,1
20-Nov-2008 03:16:34,20-Nov-2008 03:16:37,5,1
20-Nov-2008 03:16:37,20-Nov-2008 03:16:39,5,1
20-Nov-2008 03:18:07,20-Nov-2008 03:18:08,5,1
20-Nov-2008 03:18:47,20-Nov-2008 03:34:49,5,1
20-Nov-2008 03:38:22,20-Nov-2008 03:38:23,5,1
20-Nov-2008 03:49:05,20-Nov-2008 03:49:06,5,1
20-Nov-2008 05:20:26,20-Nov-2008 05:20:28,5,1
20-Nov-2008 05:20:27,20-Nov-2008 05:20:28,5,1
20-Nov-2008 05:20:32,20-Nov-2008 05:20:33,5,1
20-Nov-2008 05:20:41,20-Nov-2008 05:20:43,5,1
20-Nov-2008 05:20:52,20-Nov-2008 05:20:54,5,1
20-Nov-2008 05:21:01,20-Nov-2008 05:21:03,5,1
20-Nov-2008 05:21:07,20-Nov-2008 05:21:09,5,1
20-Nov-2008 05:21:23,20-Nov-2008 05:21:25,5,1
20-Nov-2008 05:21:28,20-Nov-2008 05:21:29,5,1
20-Nov-2008 05:21:35,20-Nov-2008 05:21:36,5,1
20-Nov-2008 05:21:39,20-Nov-2008 05:21:40,5,1
20-Nov-2008 05:21:43,20-Nov-2008 05:21:44,5,1
20-Nov-2008 05:21:49,20-Nov-2008 05:21:51,5,1
20-Nov-2008 05:22:12,20-Nov-2008 05:22:13,5,1
20-Nov-2008 05:22:15,20-Nov-2008 05:22:17,5,1
20-Nov-2008 05:22:23,20-Nov-2008 05:22:25,5,1
20-Nov-2008 05:22:27,20-Nov-2008 05:22:28,5,1
20-Nov-2008 05:22:32,20-Nov-2008 05:22:34,5,1
20-Nov-2008 05:22:38,20-Nov-2008 05:22:39,5,1
20-Nov-2008 05:23:08,20-Nov-2008 05:23:09,5,1
20-Nov-2008 05:23:11,20-Nov-2008 05:23:13,5,1
20-Nov-2008 05:23:15,20-Nov-2008 05:23:17,5,1
20-Nov-2008 05:23:17,20-Nov-2008 05:23:18,5,1
20-Nov-2008 05:23:19,20-Nov-2008 05:23:20,5,1
20-Nov-2008 05:23:25,20-Nov-2008 05:23:26,5,1
20-Nov-2008 05:23:28,20-Nov-2008 05:23:30,5,1
20-Nov-2008 05:23:30,20-Nov-2008 05:23:31,5,1
20-Nov-2008 05:23:32,20-Nov-2008 05:23:33,5,1
20-Nov-2008 05:23:35,20-Nov-2008 05:28:15,5,1
20-Nov-2008 05:31:30,20-Nov-2008 05:31:32,5,1
20-Nov-2008 05:31:34,20-Nov-2008 05:31:35,5,1
20-Nov-2008 05:45:45,20-Nov-2008 05:45:47,5,1
20-Nov-2008 05:45:48,20-Nov-2008 05:45:50,5,1
20-Nov-2008 06:25:57,20-Nov-2008 06:25:59,5,1
20-Nov-2008 06:28:05,20-Nov-2008 06:28:07,5,1
20-Nov-2008 06:29:42,20-Nov-2008 06:29:43,5,1
20-Nov-2008 06:29:50,20-Nov-2008 06:29:51,5,1
20-Nov-2008 06:30:08,20-Nov-2008 06:30:09,5,1
20-Nov-2008 06:30:25,20-Nov-2008 06:30:26,5,1
20-Nov-2008 06:30:37,20-Nov-2008 06:30:39,5,1
20-Nov-2008 06:30:53,20-Nov-2008 06:30:54,5,1
20-Nov-2008 06:30:56,20-Nov-2008 06:30:58,5,1
20-Nov-2008 06:31:48,20-Nov-2008 06:32:51,5,1
20-Nov-2008 06:47:14,20-Nov-2008 06:47:15,5,1
20-Nov-2008 06:48:34,20-Nov-2008 06:48:35,5,1
20-Nov-2008 06:49:35,20-Nov-2008 06:49:36,5,1
20-Nov-2008 06:49:51,20-Nov-2008 06:49:53,5,1
20-Nov-2008 06:50:07,20-Nov-2008 06:50:09,5,1
20-Nov-2008 06:50:19,20-Nov-2008 06:50:20,5,1
20-Nov-2008 06:51:11,20-Nov-2008 06:51:12,5,1
20-Nov-2008 06:51:16,20-Nov-2008 06:51:18,5,1
20-Nov-2008 06:51:29,20-Nov-2008 06:51:31,5,1
20-Nov-2008 06:51:48,20-Nov-2008 06:51:49,5,1
20-Nov-2008 06:52:07,20-Nov-2008 06:52:08,5,1
20-Nov-2008 06:52:35,20-Nov-2008 06:52:36,5,1
20-Nov-2008 06:52:43,20-Nov-2008 06:52:45,5,1
20-Nov-2008 06:52:46,20-Nov-2008 06:52:47,5,1
20-Nov-2008 06:52:49,20-Nov-2008 06:52:51,5,1
20-Nov-2008 06:52:52,20-Nov-2008 06:52:54,5,1
20-Nov-2008 06:52:54,20-Nov-2008 06:52:56,5,1
20-Nov-2008 06:53:01,20-Nov-2008 06:53:02,5,1
20-Nov-2008 06:53:04,20-Nov-2008 06:53:05,5,1
20-Nov-2008 06:53:11,20-Nov-2008 06:53:13,5,1
20-Nov-2008 06:53:22,20-Nov-2008 06:53:24,5,1
20-Nov-2008 06:55:28,20-Nov-2008 06:55:30,5,1
20-Nov-2008 06:55:46,20-Nov-2008 06:55:47,5,1
20-Nov-2008 06:56:04,20-Nov-2008 06:56:05,5,1
20-Nov-2008 06:56:42,20-Nov-2008 06:56:44,5,1
20-Nov-2008 06:56:45,20-Nov-2008 06:56:46,5,1
20-Nov-2008 06:56:47,20-Nov-2008 06:56:48,5,1
20-Nov-2008 06:56:50,20-Nov-2008 06:56:52,5,1
20-Nov-2008 06:59:54,20-Nov-2008 06:59:55,5,1
20-Nov-2008 07:00:01,20-Nov-2008 07:00:03,5,1
20-Nov-2008 07:00:09,20-Nov-2008 07:00:10,5,1
20-Nov-2008 07:00:12,20-Nov-2008 07:00:14,5,1
20-Nov-2008 07:00:18,20-Nov-2008 07:00:19,5,1
20-Nov-2008 07:00:59,20-Nov-2008 07:01:00,5,1
20-Nov-2008 07:01:08,20-Nov-2008 07:01:09,5,1
20-Nov-2008 07:01:11,20-Nov-2008 07:01:13,5,1
20-Nov-2008 07:01:24,20-Nov-2008 07:01:26,5,1
20-Nov-2008 07:01:31,20-Nov-2008 07:01:32,5,1
20-Nov-2008 07:01:39,20-Nov-2008 07:01:41,5,1
20-Nov-2008 07:01:47,20-Nov-2008 07:01:48,5,1
20-Nov-2008 07:01:51,20-Nov-2008 07:01:52,5,1
20-Nov-2008 07:02:02,20-Nov-2008 07:02:03,5,1
20-Nov-2008 07:02:08,20-Nov-2008 07:02:09,5,1
20-Nov-2008 07:02:20,20-Nov-2008 07:02:22,5,1
20-Nov-2008 07:02:39,20-Nov-2008 07:02:40,5,1
20-Nov-2008 07:02:52,20-Nov-2008 07:02:53,5,1
20-Nov-2008 07:06:33,20-Nov-2008 07:06:34,5,1
20-Nov-2008 07:09:12,20-Nov-2008 07:09:13,5,1
20-Nov-2008 07:12:45,20-Nov-2008 07:17:30,5,1
20-Nov-2008 07:17:31,20-Nov-2008 07:17:32,5,1
20-Nov-2008 07:17:33,20-Nov-2008 07:17:34,5,1
20-Nov-2008 07:17:35,20-Nov-2008 07:17:36,5,1
20-Nov-2008 07:17:38,20-Nov-2008 07:17:40,5,1
20-Nov-2008 07:17:40,20-Nov-2008 07:17:42,5,1
20-Nov-2008 07:17:42,20-Nov-2008 07:17:43,5,1
20-Nov-2008 07:17:45,20-Nov-2008 07:17:47,5,1
20-Nov-2008 07:17:53,20-Nov-2008 07:17:56,5,1
20-Nov-2008 07:17:56,20-Nov-2008 07:17:58,5,1
20-Nov-2008 07:17:58,20-Nov-2008 07:18:00,5,1
20-Nov-2008 07:18:15,20-Nov-2008 07:18:17,5,1
20-Nov-2008 07:18:23,20-Nov-2008 07:18:24,5,1
20-Nov-2008 07:18:30,20-Nov-2008 07:18:32,5,1
20-Nov-2008 07:18:32,20-Nov-2008 07:18:33,5,1
20-Nov-2008 07:18:34,20-Nov-2008 07:18:35,5,1
20-Nov-2008 07:18:37,20-Nov-2008 07:18:41,5,1
20-Nov-2008 07:18:42,20-Nov-2008 07:18:43,5,1
20-Nov-2008 07:18:45,20-Nov-2008 07:18:46,5,1
20-Nov-2008 07:18:48,20-Nov-2008 07:18:50,5,1
20-Nov-2008 07:18:52,20-Nov-2008 07:18:54,5,1
20-Nov-2008 07:18:54,20-Nov-2008 07:18:56,5,1
20-Nov-2008 07:18:59,20-Nov-2008 07:19:01,5,1
20-Nov-2008 07:19:02,20-Nov-2008 07:19:03,5,1
20-Nov-2008 07:19:05,20-Nov-2008 07:19:07,5,1
20-Nov-2008 07:19:07,20-Nov-2008 07:19:09,5,1
20-Nov-2008 07:19:11,20-Nov-2008 07:19:12,5,1
20-Nov-2008 07:19:13,20-Nov-2008 07:19:14,5,1
20-Nov-2008 07:19:15,20-Nov-2008 07:19:16,5,1
20-Nov-2008 07:19:20,20-Nov-2008 07:19:22,5,1
20-Nov-2008 07:19:24,20-Nov-2008 07:19:25,5,1
20-Nov-2008 07:19:26,20-Nov-2008 07:19:27,5,1
20-Nov-2008 07:19:29,20-Nov-2008 07:19:37,5,1
20-Nov-2008 07:19:37,20-Nov-2008 07:19:38,5,1
20-Nov-2008 07:19:44,20-Nov-2008 07:19:46,5,1
20-Nov-2008 07:19:48,20-Nov-2008 07:20:04,5,1
20-Nov-2008 07:20:05,20-Nov-2008 07:20:06,5,1
20-Nov-2008 07:20:14,20-Nov-2008 07:20:15,5,1
20-Nov-2008 07:21:56,20-Nov-2008 07:21:57,5,1
20-Nov-2008 07:21:59,20-Nov-2008 07:22:14,5,1
20-Nov-2008 07:22:17,20-Nov-2008 07:22:18,5,1
20-Nov-2008 07:22:41,20-Nov-2008 07:22:42,5,1
20-Nov-2008 07:22:43,20-Nov-2008 07:22:44,5,1
20-Nov-2008 07:22:46,20-Nov-2008 07:22:49,5,1
20-Nov-2008 07:22:57,20-Nov-2008 07:22:59,5,1
20-Nov-2008 07:23:00,20-Nov-2008 07:23:02,5,1
20-Nov-2008 07:23:02,20-Nov-2008 07:23:04,5,1
20-Nov-2008 07:23:03,20-Nov-2008 07:23:04,5,1
20-Nov-2008 07:23:08,20-Nov-2008 07:23:10,5,1
20-Nov-2008 07:23:12,20-Nov-2008 07:23:15,5,1
20-Nov-2008 07:23:15,20-Nov-2008 07:23:17,5,1
